				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
生活	紀錄	本子	日記	0.468	0.308	0.398	0.33	0.171	0.214	0.182
秘密	筆	規律	日記	0.467	0.311	0.336	0.258	0.097	0.183	0.157
祕密	筆	規律	日記	0.467	0.311	0.336	0.258	0.097	0.183	0.157
秘密	心情	寫作	日記	0.46	0.311	0.325	0.499	0.236	0.215	0.224
心情	祕密	寫作	日記	0.46	0.325	0.311	0.499	0.236	0.224	0.215
心情	記憶	寫信	日記	0.456	0.325	0.414	0.331	0.206	0.214	0.194
心事	生活	紀錄	日記	0.452	0.294	0.308	0.398	0.248	0.128	0.171
隱私	心得	寫信	日記	0.452	0.35	0.314	0.331	0.185	0.202	0.157
生活	筆	寫信	日記	0.451	0.308	0.336	0.331	0.167	0.187	0.17
心事	筆	寫信	日記	0.45	0.294	0.336	0.331	0.136	0.205	0.17
秘密	寫作	本子	日記	0.449	0.311	0.499	0.33	0.215	0.235	0.241
祕密	寫作	本子	日記	0.449	0.311	0.499	0.33	0.215	0.235	0.241
秘密	記憶	寫信	日記	0.448	0.311	0.414	0.331	0.211	0.202	0.194
祕密	記憶	寫信	日記	0.448	0.311	0.414	0.331	0.211	0.202	0.194
習慣	私密	本子	日記	0.448	0.406	0.323	0.33	0.169	0.205	0.236
心事	寫信	規律	日記	0.446	0.294	0.331	0.258	0.205	0.121	0.109
隱私	筆	寫信	日記	0.444	0.35	0.336	0.331	0.201	0.202	0.17
秘密	紀錄	寫信	日記	0.443	0.311	0.398	0.331	0.204	0.202	0.191
紀錄	祕密	寫信	日記	0.443	0.398	0.311	0.331	0.204	0.191	0.202
秘密	心情	紀錄	日記	0.441	0.311	0.325	0.398	0.236	0.204	0.153
心情	紀錄	祕密	日記	0.441	0.325	0.398	0.311	0.153	0.236	0.204
心得	筆	規律	日記	0.441	0.314	0.336	0.258	0.104	0.206	0.157
私密	本子	記憶	日記	0.441	0.323	0.33	0.414	0.236	0.204	0.186
隱私	本子	記載	日記	0.438	0.35	0.33	0.464	0.241	0.22	0.245
秘密	習慣	寫信	日記	0.436	0.311	0.406	0.331	0.174	0.202	0.236
習慣	祕密	寫信	日記	0.436	0.406	0.311	0.331	0.174	0.236	0.202
秘密	習慣	本子	日記	0.433	0.311	0.406	0.33	0.174	0.235	0.205
習慣	祕密	本子	日記	0.433	0.406	0.311	0.33	0.174	0.205	0.235
心得	寫信	規律	日記	0.431	0.314	0.331	0.258	0.157	0.206	0.109
生活	本子	寫信	日記	0.427	0.308	0.33	0.331	0.214	0.187	0.141
隱私	本子	寫信	日記	0.427	0.35	0.33	0.331	0.241	0.202	0.141
心情	寫信	規律	日記	0.423	0.325	0.331	0.258	0.214	0.166	0.109
心事	生活	記載	日記	0.423	0.294	0.308	0.464	0.248	0.146	0.249
秘密	本子	記憶	日記	0.423	0.311	0.33	0.414	0.235	0.211	0.186
祕密	本子	記憶	日記	0.423	0.311	0.33	0.414	0.235	0.211	0.186
生活	隱私	記載	日記	0.42	0.308	0.35	0.464	0.233	0.249	0.22
秘密	紀錄	本子	日記	0.418	0.311	0.398	0.33	0.204	0.235	0.182
紀錄	祕密	本子	日記	0.418	0.398	0.311	0.33	0.204	0.182	0.235
心事	習慣	寫信	日記	0.417	0.294	0.406	0.331	0.173	0.205	0.236
心情	隱私	寫信	日記	0.414	0.325	0.35	0.331	0.175	0.214	0.202
秘密	本子	記載	日記	0.413	0.311	0.33	0.464	0.235	0.212	0.245
祕密	本子	記載	日記	0.413	0.311	0.33	0.464	0.235	0.212	0.245
隱私	寫信	規律	日記	0.411	0.35	0.331	0.258	0.202	0.216	0.109
紀錄	私密	本子	日記	0.41	0.398	0.323	0.33	0.223	0.182	0.236
秘密	寫信	規律	日記	0.405	0.311	0.331	0.258	0.202	0.183	0.109
祕密	寫信	規律	日記	0.405	0.311	0.331	0.258	0.202	0.183	0.109
秘密	心情	習慣	日記	0.399	0.311	0.325	0.406	0.236	0.174	0.233
心情	習慣	祕密	日記	0.399	0.325	0.406	0.311	0.233	0.236	0.174
秘密	心情	記憶	日記	0.397	0.311	0.325	0.414	0.236	0.211	0.206
心情	祕密	記憶	日記	0.397	0.325	0.311	0.414	0.236	0.206	0.211
生活	本子	記載	日記	0.394	0.308	0.33	0.464	0.214	0.249	0.245
秘密	本子	寫信	日記	0.394	0.311	0.33	0.331	0.235	0.202	0.141
祕密	本子	寫信	日記	0.394	0.311	0.33	0.331	0.235	0.202	0.141
生活	隱私	筆	日記	0.394	0.308	0.35	0.336	0.233	0.167	0.201
心事	生活	筆	日記	0.387	0.294	0.308	0.336	0.248	0.136	0.167
心情	習慣	寫信	日記	0.379	0.325	0.406	0.331	0.233	0.214	0.236
心情	隱私	規律	日記	0.375	0.325	0.35	0.258	0.175	0.166	0.216
隱私	筆	規律	日記	0.37	0.35	0.336	0.258	0.201	0.216	0.157
生活	隱私	寫信	日記	0.367	0.308	0.35	0.331	0.233	0.187	0.202
隱私	本子	規律	日記	0.359	0.35	0.33	0.258	0.241	0.216	0.122
秘密	本子	規律	日記	0.358	0.311	0.33	0.258	0.235	0.183	0.122
祕密	本子	規律	日記	0.358	0.311	0.33	0.258	0.235	0.183	0.122
隱私	心得	規律	日記	0.315	0.35	0.314	0.258	0.185	0.216	0.206
秘密	心情	寫信	日記	0.315	0.311	0.325	0.331	0.236	0.202	0.214
心情	祕密	寫信	日記	0.315	0.325	0.311	0.331	0.236	0.214	0.202
秘密	心情	規律	日記	0.308	0.311	0.325	0.258	0.236	0.183	0.166
心情	祕密	規律	日記	0.308	0.325	0.311	0.258	0.236	0.166	0.183
生活	隱私	本子	日記	0.301	0.308	0.35	0.33	0.233	0.214	0.241
心事	生活	寫信	日記	0.293	0.294	0.308	0.331	0.248	0.205	0.187
