				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
稻田	歌手	俱樂部	鄉村	0.576	0.31	0.354	0.427	0.196	0.107	0.212
都市	農田	輕鬆	鄉村	0.576	0.405	0.481	0.251	0.242	0.14	0.179
落後	原野	輕鬆	鄉村	0.571	0.252	0.368	0.251	0.066	0.16	0.074
城市	寧靜	小路	鄉村	0.568	0.457	0.423	0.338	0.194	0.209	0.247
田地	歌手	俱樂部	鄉村	0.565	0.315	0.354	0.427	0.199	0.12	0.212
純樸	田地	歌手	鄉村	0.565	0.495	0.315	0.354	0.183	0.217	0.199
都市	落後	小路	鄉村	0.565	0.405	0.252	0.338	0.124	0.188	0.118
稻田	悠閒	歌手	鄉村	0.562	0.31	0.391	0.354	0.189	0.196	0.108
都市	農田	落後	鄉村	0.559	0.405	0.481	0.252	0.242	0.124	0.213
落後	歌手	輕鬆	鄉村	0.557	0.252	0.354	0.251	0.07	0.16	0.069
安靜	田地	俱樂部	鄉村	0.554	0.323	0.315	0.427	0.162	0.23	0.12
田野	安靜	俱樂部	鄉村	0.553	0.405	0.323	0.427	0.225	0.148	0.23
樸實	稻田	歌手	鄉村	0.551	0.416	0.31	0.354	0.156	0.176	0.196
城市	稻田	安詳	鄉村	0.551	0.457	0.31	0.299	0.239	0.133	0.145
稻田	歌手	輕鬆	鄉村	0.55	0.31	0.354	0.251	0.196	0.099	0.069
田野	落後	歌手	鄉村	0.549	0.405	0.252	0.354	0.157	0.236	0.07
城市	安詳	小路	鄉村	0.548	0.457	0.299	0.338	0.133	0.209	0.205
城市	安靜	小路	鄉村	0.548	0.457	0.323	0.338	0.151	0.209	0.21
悠閒	田地	歌手	鄉村	0.546	0.391	0.315	0.354	0.206	0.108	0.199
都市	安靜	俱樂部	鄉村	0.545	0.405	0.323	0.427	0.167	0.214	0.23
純樸	稻田	歌手	鄉村	0.544	0.495	0.31	0.354	0.202	0.217	0.196
安靜	農夫	原野	鄉村	0.544	0.323	0.464	0.368	0.202	0.168	0.242
城市	稻田	悠閒	鄉村	0.544	0.457	0.31	0.391	0.239	0.188	0.189
都市	輕鬆	小路	鄉村	0.544	0.405	0.251	0.338	0.14	0.188	0.121
稻田	安靜	歌手	鄉村	0.541	0.31	0.323	0.354	0.123	0.196	0.126
都市	安詳	小路	鄉村	0.541	0.405	0.299	0.338	0.108	0.188	0.205
樸實	田地	歌手	鄉村	0.539	0.416	0.315	0.354	0.171	0.176	0.199
安靜	歌手	俱樂部	鄉村	0.536	0.323	0.354	0.427	0.126	0.23	0.212
城市	落後	輕鬆	鄉村	0.534	0.457	0.252	0.251	0.201	0.065	0.16
樸實	歌手	原野	鄉村	0.534	0.416	0.354	0.368	0.176	0.181	0.247
安靜	原野	俱樂部	鄉村	0.532	0.323	0.368	0.427	0.168	0.23	0.189
安詳	小路	俱樂部	鄉村	0.532	0.299	0.338	0.427	0.205	0.153	0.175
稻田	落後	歌手	鄉村	0.531	0.31	0.252	0.354	0.119	0.196	0.07
寧靜	落後	歌手	鄉村	0.53	0.423	0.252	0.354	0.237	0.191	0.07
原野	安詳	俱樂部	鄉村	0.529	0.368	0.299	0.427	0.224	0.189	0.153
都市	落後	安詳	鄉村	0.526	0.405	0.252	0.299	0.124	0.108	0.199
寧靜	稻田	歌手	鄉村	0.522	0.423	0.31	0.354	0.177	0.191	0.196
田地	安詳	俱樂部	鄉村	0.521	0.315	0.299	0.427	0.248	0.12	0.153
純樸	歌手	原野	鄉村	0.52	0.495	0.354	0.368	0.217	0.233	0.247
城市	落後	小路	鄉村	0.52	0.457	0.252	0.338	0.201	0.209	0.118
田野	歌手	安詳	鄉村	0.517	0.405	0.354	0.299	0.236	0.184	0.122
落後	歌手	安詳	鄉村	0.514	0.252	0.354	0.299	0.07	0.199	0.122
都市	寧靜	小路	鄉村	0.511	0.405	0.423	0.338	0.219	0.188	0.247
安靜	歌手	原野	鄉村	0.504	0.323	0.354	0.368	0.126	0.168	0.247
安靜	田地	歌手	鄉村	0.504	0.323	0.315	0.354	0.162	0.126	0.199
田野	落後	輕鬆	鄉村	0.502	0.405	0.252	0.251	0.157	0.089	0.16
歌手	原野	俱樂部	鄉村	0.501	0.354	0.368	0.427	0.247	0.212	0.189
都市	安靜	小路	鄉村	0.501	0.405	0.323	0.338	0.167	0.188	0.21
稻田	歌手	安詳	鄉村	0.5	0.31	0.354	0.299	0.196	0.145	0.122
城市	落後	悠閒	鄉村	0.5	0.457	0.252	0.391	0.201	0.188	0.212
都市	寧靜	落後	鄉村	0.5	0.405	0.423	0.252	0.219	0.124	0.237
城市	寧靜	落後	鄉村	0.499	0.457	0.423	0.252	0.194	0.201	0.237
落後	田地	俱樂部	鄉村	0.499	0.252	0.315	0.427	0.23	0.146	0.12
田野	安靜	歌手	鄉村	0.496	0.405	0.323	0.354	0.225	0.236	0.126
寧靜	田地	歌手	鄉村	0.484	0.423	0.315	0.354	0.217	0.191	0.199
都市	落後	輕鬆	鄉村	0.483	0.405	0.252	0.251	0.124	0.14	0.16
安靜	農夫	小路	鄉村	0.483	0.323	0.464	0.338	0.202	0.21	0.23
落後	安詳	俱樂部	鄉村	0.481	0.252	0.299	0.427	0.199	0.146	0.153
城市	落後	安詳	鄉村	0.476	0.457	0.252	0.299	0.201	0.133	0.199
安靜	小路	俱樂部	鄉村	0.474	0.323	0.338	0.427	0.21	0.23	0.175
城市	稻田	落後	鄉村	0.461	0.457	0.31	0.252	0.239	0.201	0.119
寧靜	稻田	落後	鄉村	0.451	0.423	0.31	0.252	0.177	0.237	0.119
落後	悠閒	小路	鄉村	0.446	0.252	0.391	0.338	0.212	0.118	0.205
落後	輕鬆	小路	鄉村	0.441	0.252	0.251	0.338	0.16	0.118	0.121
稻田	落後	輕鬆	鄉村	0.434	0.31	0.252	0.251	0.119	0.099	0.16
稻田	落後	悠閒	鄉村	0.434	0.31	0.252	0.391	0.119	0.189	0.212
農田	落後	輕鬆	鄉村	0.433	0.481	0.252	0.251	0.213	0.179	0.16
落後	原野	安詳	鄉村	0.431	0.252	0.368	0.299	0.066	0.199	0.224
歌手	原野	安詳	鄉村	0.428	0.354	0.368	0.299	0.247	0.122	0.224
落後	田地	歌手	鄉村	0.421	0.252	0.315	0.354	0.23	0.07	0.199
田野	落後	安詳	鄉村	0.417	0.405	0.252	0.299	0.157	0.184	0.199
寧靜	落後	小路	鄉村	0.41	0.423	0.252	0.338	0.237	0.247	0.118
稻田	落後	安詳	鄉村	0.399	0.31	0.252	0.299	0.119	0.145	0.199
田地	歌手	安詳	鄉村	0.399	0.315	0.354	0.299	0.199	0.248	0.122
落後	安詳	小路	鄉村	0.368	0.252	0.299	0.338	0.199	0.118	0.205
落後	田地	輕鬆	鄉村	0.358	0.252	0.315	0.251	0.23	0.16	0.069
落後	悠閒	田地	鄉村	0.31	0.252	0.391	0.315	0.212	0.23	0.206
寧靜	落後	田地	鄉村	0.305	0.423	0.252	0.315	0.237	0.217	0.23
落後	田地	安詳	鄉村	0.19	0.252	0.315	0.299	0.23	0.199	0.248
