				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
廣大	天空	魚群	海洋	0.432	0.261	0.42	0.37	0.201	0.189	0.228
大學	天空	鐵達尼號	海洋	0.432	0.342	0.42	0.304	0.223	0.205	0.205
魚	天空	鐵達尼號	海洋	0.43	0.269	0.42	0.304	0.111	0.247	0.205
廣大	魚類	鐵達尼號	海洋	0.426	0.261	0.383	0.304	0.249	0.07	0.203
廣闊	魚類	鐵達尼號	海洋	0.423	0.286	0.383	0.304	0.239	0.109	0.203
藍	游泳	鐵達尼號	海洋	0.422	0.259	0.4	0.304	0.155	0.174	0.213
廣大	漁船	天空	海洋	0.419	0.261	0.348	0.42	0.203	0.201	0.206
藍天	游泳	鐵達尼號	海洋	0.419	0.357	0.4	0.304	0.2	0.23	0.213
太平洋	漁船	藍	海洋	0.416	0.444	0.348	0.259	0.211	0.195	0.229
廣闊	輪船	游泳	海洋	0.409	0.286	0.319	0.4	0.216	0.162	0.218
寬廣	輪船	游泳	海洋	0.406	0.254	0.319	0.4	0.197	0.152	0.218
廣闊	大學	游泳	海洋	0.401	0.286	0.342	0.4	0.226	0.162	0.239
魚	太平洋	寬廣	海洋	0.4	0.269	0.444	0.254	0.126	0.195	0.246
藍	輪船	汪洋	海洋	0.399	0.259	0.319	0.398	0.238	0.139	0.2
廣大	漁船	游泳	海洋	0.394	0.261	0.348	0.4	0.203	0.166	0.246
藍天	魚類	鐵達尼號	海洋	0.393	0.357	0.383	0.304	0.219	0.23	0.203
廣闊	大學	鐵達尼號	海洋	0.393	0.286	0.342	0.304	0.226	0.109	0.205
大學	游泳	鐵達尼號	海洋	0.389	0.342	0.4	0.304	0.239	0.205	0.213
寬廣	藍	游泳	海洋	0.388	0.254	0.259	0.4	0.218	0.152	0.155
寬廣	游泳	鐵達尼號	海洋	0.385	0.254	0.4	0.304	0.152	0.209	0.213
太平洋	寬廣	鐵達尼號	海洋	0.382	0.444	0.254	0.304	0.246	0.166	0.209
太平洋	寬廣	魚群	海洋	0.381	0.444	0.254	0.37	0.246	0.201	0.241
魚	廣大	汪洋	海洋	0.379	0.269	0.261	0.398	0.196	0.176	0.177
大學	寬廣	游泳	海洋	0.378	0.342	0.254	0.4	0.226	0.239	0.152
漁船	藍	游泳	海洋	0.377	0.348	0.259	0.4	0.229	0.246	0.155
寬廣	藍	船隻	海洋	0.375	0.254	0.259	0.386	0.218	0.154	0.152
藍	輪船	游泳	海洋	0.367	0.259	0.319	0.4	0.238	0.155	0.218
太平洋	藍	輪船	海洋	0.347	0.444	0.259	0.319	0.195	0.242	0.238
太平洋	寬廣	輪船	海洋	0.333	0.444	0.254	0.319	0.246	0.242	0.197
廣闊	魚	鐵達尼號	海洋	0.327	0.286	0.269	0.304	0.176	0.109	0.247
魚	廣大	鐵達尼號	海洋	0.32	0.269	0.261	0.304	0.196	0.247	0.07
太平洋	寬廣	藍	海洋	0.297	0.444	0.254	0.259	0.246	0.195	0.218
魚類	寬廣	鐵達尼號	海洋	0.282	0.383	0.254	0.304	0.248	0.203	0.209
寬廣	漁船	藍	海洋	0.261	0.254	0.348	0.259	0.153	0.218	0.229
大學	寬廣	鐵達尼號	海洋	0.26	0.342	0.254	0.304	0.226	0.205	0.209
寬廣	藍	鐵達尼號	海洋	0.217	0.254	0.259	0.304	0.218	0.209	0.174
寬廣	藍	輪船	海洋	0.179	0.254	0.259	0.319	0.218	0.197	0.238
魚	寬廣	鐵達尼號	海洋	0.176	0.269	0.254	0.304	0.195	0.247	0.209
