				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
園遊會	彩色	飛	氣球	0.601	0.344	0.332	0.406	0.17	0.16	0.151
小孩	高空	膨脹	氣球	0.599	0.3	0.381	0.287	0.229	0.075	0.066
飄	園遊會	彩色	氣球	0.595	0.333	0.344	0.332	0.154	0.091	0.17
爆炸	飛行	園遊會	氣球	0.593	0.307	0.477	0.344	0.218	0.157	0.159
高空	兒童	膨脹	氣球	0.593	0.381	0.362	0.287	0.217	0.066	0.156
爆破	小孩子	飛	氣球	0.592	0.304	0.316	0.406	0.18	0.162	0.09
飄	玩具	膨脹	氣球	0.586	0.333	0.335	0.287	0.037	0.214	0.12
飛行	園遊會	膨脹	氣球	0.585	0.477	0.344	0.287	0.159	0.229	0.134
高空	慶祝	玩具	氣球	0.584	0.381	0.313	0.335	0.101	0.191	0.153
爆破	小孩	飄	氣球	0.583	0.304	0.3	0.333	0.163	0.123	0.067
爆破	飄	兒童	氣球	0.58	0.304	0.333	0.362	0.123	0.098	0.198
爆破	園遊會	飛	氣球	0.58	0.304	0.344	0.406	0.151	0.162	0.16
氫氣	漂浮	園遊會	氣球	0.577	0.483	0.301	0.344	0.219	0.163	0.169
爆破	飛	兒童	氣球	0.577	0.304	0.406	0.362	0.162	0.098	0.235
爆破	小孩	飛	氣球	0.576	0.304	0.3	0.406	0.163	0.162	0.107
空氣	園遊會	彩色	氣球	0.576	0.396	0.344	0.332	0.173	0.154	0.17
飛	高空	玩具	氣球	0.574	0.406	0.381	0.335	0.202	0.156	0.191
小孩	飛	膨脹	氣球	0.571	0.3	0.406	0.287	0.107	0.075	0.24
天空	氫氣	玩具	氣球	0.57	0.326	0.483	0.335	0.157	0.189	0.229
小孩子	飛	高空	氣球	0.568	0.316	0.406	0.381	0.09	0.243	0.202
爆炸	飛翔	小孩	氣球	0.568	0.307	0.441	0.3	0.174	0.194	0.111
飛	高空	膨脹	氣球	0.567	0.406	0.381	0.287	0.202	0.24	0.066
小孩	飄	膨脹	氣球	0.565	0.3	0.333	0.287	0.067	0.075	0.214
園遊會	飛	高空	氣球	0.565	0.344	0.406	0.381	0.16	0.205	0.202
飄	高空	膨脹	氣球	0.565	0.333	0.381	0.287	0.158	0.214	0.066
小孩	圓形	高空	氣球	0.564	0.3	0.408	0.381	0.153	0.229	0.143
飄	小孩子	膨脹	氣球	0.564	0.333	0.316	0.287	0.092	0.214	0.067
爆炸	小孩子	飛	氣球	0.562	0.307	0.316	0.406	0.198	0.179	0.09
爆炸	園遊會	飛	氣球	0.561	0.307	0.344	0.406	0.157	0.179	0.16
空氣	升空	彩色	氣球	0.56	0.396	0.433	0.332	0.242	0.154	0.205
小孩	飄	高空	氣球	0.56	0.3	0.333	0.381	0.067	0.229	0.158
漂浮	園遊會	顏色	氣球	0.56	0.301	0.344	0.368	0.169	0.157	0.127
爆破	小孩	顏色	氣球	0.559	0.304	0.3	0.368	0.163	0.098	0.15
爆破	飄	小孩子	氣球	0.557	0.304	0.333	0.316	0.123	0.18	0.092
空氣	彩色	慶祝	氣球	0.556	0.396	0.332	0.313	0.154	0.214	0.117
爆破	飄	園遊會	氣球	0.553	0.304	0.333	0.344	0.123	0.151	0.154
小孩	空氣	升空	氣球	0.549	0.3	0.396	0.433	0.143	0.195	0.242
小孩	飛	高空	氣球	0.549	0.3	0.406	0.381	0.107	0.229	0.202
氫氣	小孩	慶祝	氣球	0.549	0.483	0.3	0.313	0.177	0.231	0.138
天空	飄	玩具	氣球	0.546	0.326	0.333	0.335	0.223	0.189	0.037
天空	氫氣	小孩	氣球	0.546	0.326	0.483	0.3	0.157	0.229	0.177
天空	圓形	玩具	氣球	0.545	0.326	0.408	0.335	0.161	0.189	0.176
爆炸	飛翔	小孩子	氣球	0.544	0.307	0.441	0.316	0.174	0.198	0.148
飄	園遊會	高空	氣球	0.542	0.333	0.344	0.381	0.154	0.158	0.205
爆炸	小孩	飄	氣球	0.54	0.307	0.3	0.333	0.194	0.139	0.067
爆炸	飛翔	園遊會	氣球	0.538	0.307	0.441	0.344	0.174	0.157	0.222
空氣	升空	玩具	氣球	0.538	0.396	0.433	0.335	0.242	0.164	0.221
圓形	小孩子	高空	氣球	0.537	0.408	0.316	0.381	0.182	0.143	0.243
飄	小孩子	高空	氣球	0.537	0.333	0.316	0.381	0.092	0.158	0.243
天空	慶祝	玩具	氣球	0.537	0.326	0.313	0.335	0.095	0.189	0.153
爆破	飛翔	小孩	氣球	0.536	0.304	0.441	0.3	0.234	0.163	0.111
爆破	園遊會	兒童	氣球	0.534	0.304	0.344	0.362	0.151	0.098	0.226
爆炸	飄	園遊會	氣球	0.534	0.307	0.333	0.344	0.139	0.157	0.154
爆炸	小孩	飛	氣球	0.533	0.307	0.3	0.406	0.194	0.179	0.107
爆炸	飄	小孩子	氣球	0.527	0.307	0.333	0.316	0.139	0.198	0.092
爆炸	小孩	飛行	氣球	0.526	0.307	0.3	0.477	0.194	0.218	0.146
空氣	升空	小孩子	氣球	0.526	0.396	0.433	0.316	0.242	0.194	0.183
小孩	高空	慶祝	氣球	0.525	0.3	0.381	0.313	0.229	0.138	0.101
升空	彩色	慶祝	氣球	0.522	0.433	0.332	0.313	0.205	0.234	0.117
爆破	小孩	圓形	氣球	0.521	0.304	0.3	0.408	0.163	0.175	0.153
氫氣	漂浮	慶祝	氣球	0.521	0.483	0.301	0.313	0.219	0.231	0.125
爆炸	飛行	小孩子	氣球	0.519	0.307	0.477	0.316	0.218	0.198	0.164
爆破	飄	彩色	氣球	0.519	0.304	0.333	0.332	0.123	0.237	0.091
飛行	玩具	膨脹	氣球	0.518	0.477	0.335	0.287	0.232	0.229	0.12
空氣	升空	園遊會	氣球	0.518	0.396	0.433	0.344	0.242	0.173	0.24
氫氣	慶祝	玩具	氣球	0.518	0.483	0.313	0.335	0.231	0.229	0.153
爆炸	飄	兒童	氣球	0.518	0.307	0.333	0.362	0.139	0.147	0.198
天空	爆破	慶祝	氣球	0.516	0.326	0.304	0.313	0.191	0.095	0.141
飛翔	園遊會	彩色	氣球	0.515	0.441	0.344	0.332	0.222	0.21	0.17
園遊會	顏色	膨脹	氣球	0.514	0.344	0.368	0.287	0.127	0.134	0.224
爆炸	飛	兒童	氣球	0.514	0.307	0.406	0.362	0.179	0.147	0.235
小孩	空氣	慶祝	氣球	0.513	0.3	0.396	0.313	0.143	0.138	0.214
空氣	慶祝	玩具	氣球	0.513	0.396	0.313	0.335	0.214	0.164	0.153
飛	玩具	膨脹	氣球	0.513	0.406	0.335	0.287	0.156	0.24	0.12
天空	爆破	圓形	氣球	0.512	0.326	0.304	0.408	0.191	0.161	0.175
爆破	兒童	膨脹	氣球	0.512	0.304	0.362	0.287	0.098	0.187	0.156
爆破	空氣	園遊會	氣球	0.512	0.304	0.396	0.344	0.208	0.151	0.173
氫氣	小孩子	慶祝	氣球	0.509	0.483	0.316	0.313	0.19	0.231	0.181
爆炸	飄	彩色	氣球	0.508	0.307	0.333	0.332	0.139	0.235	0.091
小孩	顏色	膨脹	氣球	0.506	0.3	0.368	0.287	0.15	0.075	0.224
爆破	小孩子	顏色	氣球	0.506	0.304	0.316	0.368	0.18	0.098	0.203
爆炸	空氣	園遊會	氣球	0.505	0.307	0.396	0.344	0.212	0.157	0.173
飄	高空	兒童	氣球	0.504	0.333	0.381	0.362	0.158	0.198	0.217
天空	爆破	兒童	氣球	0.504	0.326	0.304	0.362	0.191	0.2	0.098
園遊會	飛	膨脹	氣球	0.503	0.344	0.406	0.287	0.16	0.134	0.24
爆炸	小孩	顏色	氣球	0.501	0.307	0.3	0.368	0.194	0.129	0.15
天空	玩具	膨脹	氣球	0.5	0.326	0.335	0.287	0.189	0.14	0.12
爆破	飛翔	小孩子	氣球	0.498	0.304	0.441	0.316	0.234	0.18	0.148
爆炸	小孩	圓形	氣球	0.498	0.307	0.3	0.408	0.194	0.171	0.153
天空	園遊會	膨脹	氣球	0.497	0.326	0.344	0.287	0.187	0.14	0.134
氫氣	小孩	漂浮	氣球	0.496	0.483	0.3	0.301	0.177	0.219	0.191
飛	高空	兒童	氣球	0.496	0.406	0.381	0.362	0.202	0.235	0.217
飛行	彩色	膨脹	氣球	0.494	0.477	0.332	0.287	0.207	0.229	0.165
升空	園遊會	彩色	氣球	0.494	0.433	0.344	0.332	0.24	0.205	0.17
園遊會	彩色	膨脹	氣球	0.494	0.344	0.332	0.287	0.17	0.134	0.165
氫氣	漂浮	彩色	氣球	0.494	0.483	0.301	0.332	0.219	0.164	0.24
爆破	彩色	飛	氣球	0.492	0.304	0.332	0.406	0.237	0.162	0.151
天空	小孩	圓形	氣球	0.492	0.326	0.3	0.408	0.229	0.161	0.153
爆破	圓形	小孩子	氣球	0.491	0.304	0.408	0.316	0.175	0.18	0.182
園遊會	飛	兒童	氣球	0.491	0.344	0.406	0.362	0.16	0.226	0.235
爆破	小孩	空氣	氣球	0.485	0.304	0.3	0.396	0.163	0.208	0.143
小孩子	高空	慶祝	氣球	0.485	0.316	0.381	0.313	0.243	0.181	0.101
飄	彩色	膨脹	氣球	0.482	0.333	0.332	0.287	0.091	0.214	0.165
爆炸	園遊會	兒童	氣球	0.482	0.307	0.344	0.362	0.157	0.147	0.226
爆破	飛翔	園遊會	氣球	0.482	0.304	0.441	0.344	0.234	0.151	0.222
爆炸	天空	圓形	氣球	0.481	0.307	0.326	0.408	0.229	0.171	0.161
爆炸	彩色	飛	氣球	0.481	0.307	0.332	0.406	0.235	0.179	0.151
爆炸	圓形	小孩子	氣球	0.48	0.307	0.408	0.316	0.171	0.198	0.182
漂浮	園遊會	兒童	氣球	0.48	0.301	0.344	0.362	0.169	0.132	0.226
天空	兒童	膨脹	氣球	0.48	0.326	0.362	0.287	0.2	0.14	0.156
天空	園遊會	顏色	氣球	0.479	0.326	0.344	0.368	0.187	0.245	0.127
小孩	升空	慶祝	氣球	0.478	0.3	0.433	0.313	0.195	0.138	0.234
小孩子	顏色	膨脹	氣球	0.477	0.316	0.368	0.287	0.203	0.067	0.224
園遊會	兒童	膨脹	氣球	0.477	0.344	0.362	0.287	0.226	0.134	0.156
天空	小孩	慶祝	氣球	0.476	0.326	0.3	0.313	0.229	0.095	0.138
氫氣	漂浮	玩具	氣球	0.476	0.483	0.301	0.335	0.219	0.229	0.196
漂浮	慶祝	玩具	氣球	0.475	0.301	0.313	0.335	0.125	0.196	0.153
爆破	小孩	慶祝	氣球	0.473	0.304	0.3	0.313	0.163	0.141	0.138
氫氣	漂浮	小孩子	氣球	0.473	0.483	0.301	0.316	0.219	0.19	0.217
升空	慶祝	玩具	氣球	0.473	0.433	0.313	0.335	0.234	0.221	0.153
爆破	小孩子	膨脹	氣球	0.472	0.304	0.316	0.287	0.18	0.187	0.067
小孩	漂浮	顏色	氣球	0.47	0.3	0.301	0.368	0.191	0.15	0.157
天空	小孩	膨脹	氣球	0.469	0.326	0.3	0.287	0.229	0.14	0.075
彩色	飛	膨脹	氣球	0.469	0.332	0.406	0.287	0.151	0.165	0.24
爆破	小孩	膨脹	氣球	0.465	0.304	0.3	0.287	0.163	0.187	0.075
漂浮	彩色	慶祝	氣球	0.465	0.301	0.332	0.313	0.24	0.125	0.117
天空	爆破	顏色	氣球	0.464	0.326	0.304	0.368	0.191	0.245	0.098
升空	小孩子	慶祝	氣球	0.463	0.433	0.316	0.313	0.183	0.234	0.181
飄	園遊會	膨脹	氣球	0.463	0.333	0.344	0.287	0.154	0.214	0.134
爆破	園遊會	膨脹	氣球	0.462	0.304	0.344	0.287	0.151	0.187	0.134
爆炸	飛翔	彩色	氣球	0.462	0.307	0.441	0.332	0.174	0.235	0.21
飄	園遊會	兒童	氣球	0.461	0.333	0.344	0.362	0.154	0.198	0.226
爆炸	小孩子	顏色	氣球	0.461	0.307	0.316	0.368	0.198	0.129	0.203
小孩	漂浮	慶祝	氣球	0.459	0.3	0.301	0.313	0.191	0.138	0.125
爆炸	天空	慶祝	氣球	0.457	0.307	0.326	0.313	0.229	0.165	0.095
爆炸	飛行	彩色	氣球	0.457	0.307	0.477	0.332	0.218	0.235	0.207
爆破	彩色	慶祝	氣球	0.454	0.304	0.332	0.313	0.237	0.141	0.117
爆炸	小孩	空氣	氣球	0.454	0.307	0.3	0.396	0.194	0.212	0.143
空氣	升空	慶祝	氣球	0.451	0.396	0.433	0.313	0.242	0.214	0.234
爆破	顏色	膨脹	氣球	0.449	0.304	0.368	0.287	0.098	0.187	0.224
爆破	空氣	慶祝	氣球	0.449	0.304	0.396	0.313	0.208	0.141	0.214
漂浮	顏色	玩具	氣球	0.446	0.301	0.368	0.335	0.157	0.196	0.205
天空	爆破	園遊會	氣球	0.446	0.326	0.304	0.344	0.191	0.187	0.151
圓形	漂浮	玩具	氣球	0.443	0.408	0.301	0.335	0.231	0.176	0.196
顏色	玩具	膨脹	氣球	0.442	0.368	0.335	0.287	0.205	0.224	0.12
天空	飄	園遊會	氣球	0.44	0.326	0.333	0.344	0.223	0.187	0.154
天空	小孩	飄	氣球	0.44	0.326	0.3	0.333	0.229	0.223	0.067
園遊會	高空	兒童	氣球	0.439	0.344	0.381	0.362	0.205	0.226	0.217
空氣	小孩子	慶祝	氣球	0.436	0.396	0.316	0.313	0.194	0.214	0.181
爆炸	彩色	慶祝	氣球	0.435	0.307	0.332	0.313	0.235	0.165	0.117
爆炸	空氣	彩色	氣球	0.435	0.307	0.396	0.332	0.212	0.235	0.154
小孩	圓形	漂浮	氣球	0.435	0.3	0.408	0.301	0.153	0.191	0.231
爆破	空氣	彩色	氣球	0.433	0.304	0.396	0.332	0.208	0.237	0.154
爆破	空氣	小孩子	氣球	0.433	0.304	0.396	0.316	0.208	0.18	0.194
爆破	小孩子	慶祝	氣球	0.43	0.304	0.316	0.313	0.18	0.141	0.181
天空	爆破	飄	氣球	0.427	0.326	0.304	0.333	0.191	0.223	0.123
飛	兒童	膨脹	氣球	0.424	0.406	0.362	0.287	0.235	0.24	0.156
爆炸	空氣	慶祝	氣球	0.424	0.307	0.396	0.313	0.212	0.165	0.214
爆破	園遊會	彩色	氣球	0.422	0.304	0.344	0.332	0.151	0.237	0.17
爆炸	小孩	慶祝	氣球	0.422	0.307	0.3	0.313	0.194	0.165	0.138
爆炸	園遊會	彩色	氣球	0.421	0.307	0.344	0.332	0.157	0.235	0.17
爆炸	天空	兒童	氣球	0.419	0.307	0.326	0.362	0.229	0.147	0.2
天空	園遊會	兒童	氣球	0.419	0.326	0.344	0.362	0.187	0.2	0.226
爆炸	空氣	小孩子	氣球	0.415	0.307	0.396	0.316	0.212	0.198	0.194
飄	兒童	膨脹	氣球	0.415	0.333	0.362	0.287	0.198	0.214	0.156
漂浮	小孩子	顏色	氣球	0.407	0.301	0.316	0.368	0.217	0.157	0.203
爆破	飛	膨脹	氣球	0.407	0.304	0.406	0.287	0.162	0.187	0.24
漂浮	小孩子	慶祝	氣球	0.406	0.301	0.316	0.313	0.217	0.125	0.181
爆炸	天空	園遊會	氣球	0.405	0.307	0.326	0.344	0.229	0.157	0.187
爆破	飄	膨脹	氣球	0.4	0.304	0.333	0.287	0.123	0.187	0.214
天空	飄	兒童	氣球	0.4	0.326	0.333	0.362	0.223	0.2	0.198
天空	爆破	膨脹	氣球	0.399	0.326	0.304	0.287	0.191	0.14	0.187
漂浮	園遊會	彩色	氣球	0.399	0.301	0.344	0.332	0.169	0.24	0.17
爆炸	天空	顏色	氣球	0.399	0.307	0.326	0.368	0.229	0.129	0.245
爆破	飛翔	彩色	氣球	0.397	0.304	0.441	0.332	0.234	0.237	0.21
圓形	漂浮	小孩子	氣球	0.395	0.408	0.301	0.316	0.231	0.182	0.217
爆炸	小孩子	慶祝	氣球	0.391	0.307	0.316	0.313	0.198	0.165	0.181
天空	顏色	玩具	氣球	0.39	0.326	0.368	0.335	0.245	0.189	0.205
爆炸	天空	飄	氣球	0.376	0.307	0.326	0.333	0.229	0.139	0.223
天空	顏色	膨脹	氣球	0.373	0.326	0.368	0.287	0.245	0.14	0.224
天空	飄	膨脹	氣球	0.37	0.326	0.333	0.287	0.223	0.14	0.214
天空	小孩	顏色	氣球	0.369	0.326	0.3	0.368	0.229	0.245	0.15
天空	爆破	小孩	氣球	0.346	0.326	0.304	0.3	0.191	0.229	0.163
爆破	彩色	膨脹	氣球	0.334	0.304	0.332	0.287	0.237	0.187	0.165
爆炸	天空	小孩	氣球	0.281	0.307	0.326	0.3	0.229	0.194	0.229
