				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
日本	毀壞	可怕	地震	0.43	0.28	0.282	0.329	0.019	0.229	0.212
搖晃	房屋	恐慌	地震	0.43	0.332	0.376	0.324	0.169	0.243	0.19
日本	毀滅	桌子	地震	0.429	0.28	0.294	0.255	0.084	0.156	0.159
火災	日本	害怕	地震	0.428	0.452	0.28	0.261	0.148	0.203	0.213
日本	房屋	可怕	地震	0.426	0.28	0.376	0.329	0.14	0.229	0.19
搖晃	房子	傷亡	地震	0.424	0.332	0.31	0.362	0.198	0.225	0.159
搖晃	颱風	恐慌	地震	0.42	0.332	0.4	0.324	0.248	0.243	0.144
日本	房屋	害怕	地震	0.42	0.28	0.376	0.261	0.14	0.213	0.144
毀滅	害怕	火山	地震	0.418	0.294	0.261	0.471	0.244	0.232	0.132
日本	毀壞	恐慌	地震	0.413	0.28	0.282	0.324	0.019	0.216	0.238
災難	房子	害怕	地震	0.411	0.478	0.31	0.261	0.163	0.244	0.232
日本	害怕	傷亡	地震	0.41	0.28	0.261	0.362	0.213	0.096	0.185
天災	桌子	害怕	地震	0.409	0.476	0.255	0.261	0.188	0.185	0.209
搖晃	房屋	害怕	地震	0.409	0.332	0.376	0.261	0.169	0.248	0.144
死亡	日本	桌子	地震	0.407	0.35	0.28	0.255	0.123	0.198	0.156
死亡	颱風	房子	地震	0.406	0.35	0.4	0.31	0.197	0.234	0.224
死亡	房子	晃動	地震	0.404	0.35	0.31	0.271	0.234	0.125	0.169
日本	桌子	晃動	地震	0.403	0.28	0.255	0.271	0.156	0.01	0.237
房屋	晃動	害怕	地震	0.396	0.376	0.271	0.261	0.132	0.144	0.237
颱風	桌子	害怕	地震	0.394	0.4	0.255	0.261	0.15	0.163	0.209
日本	房子	恐慌	地震	0.389	0.28	0.31	0.324	0.08	0.216	0.23
日本	可怕	火山	地震	0.384	0.28	0.329	0.471	0.229	0.23	0.238
搖晃	日本	害怕	地震	0.377	0.332	0.28	0.261	0.035	0.248	0.213
火災	桌子	害怕	地震	0.377	0.452	0.255	0.261	0.178	0.203	0.209
搖晃	颱風	房子	地震	0.373	0.332	0.4	0.31	0.248	0.198	0.224
災難	日本	害怕	地震	0.367	0.478	0.28	0.261	0.195	0.244	0.213
颱風	房子	晃動	地震	0.366	0.4	0.31	0.271	0.224	0.222	0.169
房子	害怕	傷亡	地震	0.359	0.31	0.261	0.362	0.232	0.159	0.185
災難	桌子	害怕	地震	0.357	0.478	0.255	0.261	0.184	0.244	0.209
桌子	害怕	傷亡	地震	0.354	0.255	0.261	0.362	0.209	0.13	0.185
颱風	房子	害怕	地震	0.353	0.4	0.31	0.261	0.224	0.163	0.232
日本	晃動	害怕	地震	0.352	0.28	0.271	0.261	0.01	0.213	0.237
桌子	毀壞	恐慌	地震	0.342	0.255	0.282	0.324	0.13	0.151	0.238
毀滅	房屋	害怕	地震	0.337	0.294	0.376	0.261	0.207	0.244	0.144
日本	桌子	恐慌	地震	0.336	0.28	0.255	0.324	0.156	0.216	0.151
搖晃	颱風	害怕	地震	0.334	0.332	0.4	0.261	0.248	0.248	0.163
日本	房子	害怕	地震	0.326	0.28	0.31	0.261	0.08	0.213	0.232
桌子	毀壞	可怕	地震	0.321	0.255	0.282	0.329	0.13	0.203	0.212
颱風	桌子	晃動	地震	0.317	0.4	0.255	0.271	0.15	0.222	0.237
死亡	桌子	晃動	地震	0.316	0.35	0.255	0.271	0.198	0.125	0.237
颱風	晃動	害怕	地震	0.31	0.4	0.271	0.261	0.222	0.163	0.237
搖晃	害怕	傷亡	地震	0.298	0.332	0.261	0.362	0.248	0.225	0.185
搖晃	房子	恐慌	地震	0.296	0.332	0.31	0.324	0.198	0.243	0.23
日本	毀滅	害怕	地震	0.294	0.28	0.294	0.261	0.084	0.213	0.244
死亡	房子	破壞	地震	0.29	0.35	0.31	0.261	0.234	0.241	0.158
死亡	桌子	破壞	地震	0.289	0.35	0.255	0.261	0.198	0.241	0.138
日本	桌子	可怕	地震	0.276	0.28	0.255	0.329	0.156	0.229	0.203
桌子	晃動	可怕	地震	0.257	0.255	0.271	0.329	0.237	0.203	0.158
搖晃	房子	害怕	地震	0.226	0.332	0.31	0.261	0.198	0.248	0.232
房子	毀壞	恐慌	地震	0.221	0.31	0.282	0.324	0.228	0.23	0.238
日本	桌子	害怕	地震	0.217	0.28	0.255	0.261	0.156	0.213	0.209
房子	晃動	害怕	地震	0.206	0.31	0.271	0.261	0.169	0.232	0.237
毀滅	桌子	害怕	地震	0.197	0.294	0.255	0.261	0.159	0.244	0.209
毀滅	房子	害怕	地震	0.196	0.294	0.31	0.261	0.194	0.244	0.232
桌子	晃動	害怕	地震	0.104	0.255	0.271	0.261	0.237	0.209	0.237
