				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
霓虹燈	口碑	倒下	招牌	0.575	0.396	0.257	0.289	0.04	0.099	0.227
霓虹燈	特色	商家	招牌	0.575	0.396	0.47	0.345	0.21	0.187	0.238
動作	看板	生意	招牌	0.573	0.251	0.47	0.402	0.157	0.189	0.204
動作	牌坊	店家	招牌	0.572	0.251	0.35	0.471	0.161	0.138	0.202
動作	明亮	店家	招牌	0.571	0.251	0.29	0.471	0.083	0.138	0.221
廣告	牌坊	明亮	招牌	0.566	0.402	0.35	0.29	0.242	0.101	0.133
看板	牌坊	明亮	招牌	0.565	0.47	0.35	0.29	0.245	0.167	0.133
宣傳	明亮	店家	招牌	0.564	0.345	0.29	0.471	0.142	0.179	0.221
廣告	明亮	名牌	招牌	0.563	0.402	0.29	0.38	0.101	0.246	0.162
看板	生意	牌坊	招牌	0.563	0.47	0.402	0.35	0.204	0.245	0.211
倒下	特色	商家	招牌	0.563	0.289	0.47	0.345	0.167	0.135	0.238
霓虹燈	倒下	食品	招牌	0.559	0.396	0.289	0.313	0.099	0.209	0.131
牌坊	明亮	店家	招牌	0.556	0.35	0.29	0.471	0.133	0.202	0.221
壓克力	店家	響亮	招牌	0.554	0.256	0.471	0.352	0.202	0.179	0.145
霓虹燈	名聲	店家	招牌	0.552	0.396	0.25	0.471	0.206	0.201	0.159
動作	明亮	名牌	招牌	0.55	0.251	0.29	0.38	0.083	0.127	0.162
名聲	倒下	店家	招牌	0.549	0.25	0.289	0.471	0.183	0.159	0.12
霓虹燈	倒下	名牌	招牌	0.547	0.396	0.289	0.38	0.099	0.247	0.172
廣告	牌坊	店家	招牌	0.546	0.402	0.35	0.471	0.242	0.233	0.202
名氣	明亮	店家	招牌	0.546	0.287	0.29	0.471	0.113	0.17	0.221
名氣	牌坊	店家	招牌	0.541	0.287	0.35	0.471	0.195	0.17	0.202
商店	倒下	響亮	招牌	0.54	0.363	0.289	0.352	0.173	0.086	0.205
動作	看板	名聲	招牌	0.539	0.251	0.47	0.25	0.157	0.196	0.079
牌坊	商家	響亮	招牌	0.538	0.35	0.345	0.352	0.221	0.159	0.128
倒下	壓克力	特色	招牌	0.538	0.289	0.256	0.47	0.106	0.167	0.204
動作	霓虹燈	店家	招牌	0.537	0.251	0.396	0.471	0.242	0.138	0.201
倒下	宣傳	明亮	招牌	0.533	0.289	0.345	0.29	0.116	0.133	0.142
便當	倒下	特色	招牌	0.531	0.266	0.289	0.47	0.151	0.175	0.167
倒下	麥當勞	明亮	招牌	0.531	0.289	0.347	0.29	0.143	0.133	0.119
看板	口碑	響亮	招牌	0.53	0.47	0.257	0.352	0.181	0.126	0.241
看板	名聲	牌坊	招牌	0.53	0.47	0.25	0.35	0.079	0.245	0.217
動作	看板	倒下	招牌	0.529	0.251	0.47	0.289	0.157	0.17	0.154
宣傳	牌坊	明亮	招牌	0.525	0.345	0.35	0.29	0.184	0.142	0.133
廣告	倒下	名牌	招牌	0.524	0.402	0.289	0.38	0.129	0.246	0.172
麥當勞	牌坊	響亮	招牌	0.524	0.347	0.35	0.352	0.153	0.213	0.159
商店	壓克力	響亮	招牌	0.522	0.363	0.256	0.352	0.185	0.086	0.179
動作	看板	口碑	招牌	0.52	0.251	0.47	0.257	0.157	0.12	0.181
倒下	宣傳	名牌	招牌	0.518	0.289	0.345	0.38	0.116	0.172	0.208
倒下	商家	響亮	招牌	0.517	0.289	0.345	0.352	0.135	0.205	0.128
霓虹燈	名聲	特色	招牌	0.517	0.396	0.25	0.47	0.206	0.21	0.183
動作	牌坊	明亮	招牌	0.515	0.251	0.35	0.29	0.161	0.083	0.133
霓虹燈	便當	特色	招牌	0.515	0.396	0.266	0.47	0.231	0.21	0.175
看板	便當	響亮	招牌	0.514	0.47	0.266	0.352	0.235	0.126	0.212
便當	特色	商家	招牌	0.513	0.266	0.47	0.345	0.175	0.154	0.238
生意	響亮	名牌	招牌	0.513	0.402	0.352	0.38	0.152	0.229	0.241
看板	便當	明亮	招牌	0.512	0.47	0.266	0.29	0.235	0.167	0.112
商店	動作	明亮	招牌	0.512	0.363	0.251	0.29	0.101	0.209	0.083
看板	倒下	牌坊	招牌	0.511	0.47	0.289	0.35	0.154	0.245	0.199
霓虹燈	生意	名牌	招牌	0.51	0.396	0.402	0.38	0.192	0.247	0.229
看板	口碑	明亮	招牌	0.51	0.47	0.257	0.29	0.181	0.167	0.159
動作	看板	牌坊	招牌	0.509	0.251	0.47	0.35	0.157	0.161	0.245
動作	明亮	商家	招牌	0.508	0.251	0.29	0.345	0.083	0.137	0.158
生意	便當	特色	招牌	0.504	0.402	0.266	0.47	0.21	0.248	0.175
宣傳	明亮	名牌	招牌	0.503	0.345	0.29	0.38	0.142	0.208	0.162
動作	霓虹燈	口碑	招牌	0.501	0.251	0.396	0.257	0.242	0.12	0.04
倒下	明亮	商家	招牌	0.498	0.289	0.29	0.345	0.133	0.135	0.158
名聲	明亮	店家	招牌	0.497	0.25	0.29	0.471	0.136	0.159	0.221
名聲	牌坊	店家	招牌	0.493	0.25	0.35	0.471	0.217	0.159	0.202
倒下	明亮	名牌	招牌	0.493	0.289	0.29	0.38	0.133	0.172	0.162
動作	名氣	店家	招牌	0.493	0.251	0.287	0.471	0.21	0.138	0.17
商店	倒下	宣傳	招牌	0.491	0.363	0.289	0.345	0.173	0.216	0.116
生意	牌坊	明亮	招牌	0.491	0.402	0.35	0.29	0.211	0.208	0.133
倒下	麥當勞	牌坊	招牌	0.49	0.289	0.347	0.35	0.143	0.199	0.153
霓虹燈	口碑	便當	招牌	0.49	0.396	0.257	0.266	0.04	0.231	0.157
看板	生意	便當	招牌	0.49	0.47	0.402	0.266	0.204	0.235	0.21
動作	生意	名牌	招牌	0.489	0.251	0.402	0.38	0.189	0.127	0.229
動作	特色	商家	招牌	0.487	0.251	0.47	0.345	0.204	0.137	0.238
名氣	牌坊	明亮	招牌	0.487	0.287	0.35	0.29	0.195	0.113	0.133
霓虹燈	名氣	倒下	招牌	0.485	0.396	0.287	0.289	0.208	0.099	0.18
倒下	宣傳	牌坊	招牌	0.484	0.289	0.345	0.35	0.116	0.199	0.184
看板	便當	倒下	招牌	0.484	0.47	0.266	0.289	0.235	0.154	0.151
便當	牌坊	明亮	招牌	0.483	0.266	0.35	0.29	0.178	0.112	0.133
便當	明亮	名牌	招牌	0.483	0.266	0.29	0.38	0.112	0.18	0.162
動作	生意	特色	招牌	0.482	0.251	0.402	0.47	0.189	0.204	0.248
動作	名聲	店家	招牌	0.48	0.251	0.25	0.471	0.196	0.138	0.159
名氣	麥當勞	明亮	招牌	0.48	0.287	0.347	0.29	0.212	0.113	0.119
名氣	明亮	食品	招牌	0.479	0.287	0.29	0.313	0.113	0.129	0.17
生意	壓克力	響亮	招牌	0.479	0.402	0.256	0.352	0.201	0.152	0.179
牌坊	壓克力	店家	招牌	0.479	0.35	0.256	0.471	0.195	0.202	0.202
便當	明亮	商家	招牌	0.477	0.266	0.29	0.345	0.112	0.154	0.158
倒下	響亮	食品	招牌	0.477	0.289	0.352	0.313	0.205	0.131	0.141
看板	名氣	便當	招牌	0.477	0.47	0.287	0.266	0.064	0.235	0.247
名聲	倒下	特色	招牌	0.477	0.25	0.289	0.47	0.183	0.183	0.167
生意	壓克力	特色	招牌	0.476	0.402	0.256	0.47	0.201	0.248	0.204
生意	明亮	名牌	招牌	0.475	0.402	0.29	0.38	0.208	0.229	0.162
牌坊	明亮	商家	招牌	0.473	0.35	0.29	0.345	0.133	0.221	0.158
生意	宣傳	牌坊	招牌	0.473	0.402	0.345	0.35	0.229	0.211	0.184
名聲	麥當勞	特色	招牌	0.473	0.25	0.347	0.47	0.198	0.183	0.213
霓虹燈	口碑	食品	招牌	0.471	0.396	0.257	0.313	0.04	0.209	0.244
廣告	倒下	牌坊	招牌	0.47	0.402	0.289	0.35	0.129	0.242	0.199
牌坊	響亮	食品	招牌	0.47	0.35	0.352	0.313	0.159	0.245	0.141
看板	便當	名牌	招牌	0.47	0.47	0.266	0.38	0.235	0.231	0.18
霓虹燈	便當	倒下	招牌	0.47	0.396	0.266	0.289	0.231	0.099	0.151
動作	倒下	特色	招牌	0.469	0.251	0.289	0.47	0.17	0.204	0.167
商店	動作	牌坊	招牌	0.469	0.363	0.251	0.35	0.101	0.234	0.161
看板	口碑	牌坊	招牌	0.468	0.47	0.257	0.35	0.181	0.245	0.182
便當	商家	響亮	招牌	0.468	0.266	0.345	0.352	0.154	0.212	0.128
倒下	牌坊	明亮	招牌	0.464	0.289	0.35	0.29	0.199	0.133	0.133
倒下	壓克力	商家	招牌	0.464	0.289	0.256	0.345	0.106	0.135	0.185
動作	生意	明亮	招牌	0.464	0.251	0.402	0.29	0.189	0.083	0.208
生意	宣傳	名牌	招牌	0.462	0.402	0.345	0.38	0.229	0.229	0.208
動作	霓虹燈	特色	招牌	0.461	0.251	0.396	0.47	0.242	0.204	0.21
壓克力	商家	響亮	招牌	0.46	0.256	0.345	0.352	0.185	0.179	0.128
商店	動作	倒下	招牌	0.46	0.363	0.251	0.289	0.101	0.173	0.17
便當	倒下	商家	招牌	0.46	0.266	0.289	0.345	0.151	0.154	0.135
生意	宣傳	明亮	招牌	0.459	0.402	0.345	0.29	0.229	0.208	0.142
倒下	明亮	食品	招牌	0.459	0.289	0.29	0.313	0.133	0.131	0.17
動作	壓克力	店家	招牌	0.457	0.251	0.256	0.471	0.182	0.138	0.202
名氣	壓克力	店家	招牌	0.456	0.287	0.256	0.471	0.188	0.17	0.202
商店	便當	響亮	招牌	0.456	0.363	0.266	0.352	0.227	0.086	0.212
商店	名氣	明亮	招牌	0.454	0.363	0.287	0.29	0.165	0.209	0.113
看板	口碑	倒下	招牌	0.453	0.47	0.257	0.289	0.181	0.154	0.227
動作	倒下	名牌	招牌	0.451	0.251	0.289	0.38	0.17	0.127	0.172
名氣	倒下	食品	招牌	0.45	0.287	0.289	0.313	0.18	0.129	0.131
霓虹燈	名氣	食品	招牌	0.45	0.396	0.287	0.313	0.208	0.209	0.129
便當	倒下	明亮	招牌	0.449	0.266	0.289	0.29	0.151	0.112	0.133
霓虹燈	名聲	倒下	招牌	0.448	0.396	0.25	0.289	0.206	0.099	0.183
名聲	壓克力	店家	招牌	0.447	0.25	0.256	0.471	0.171	0.159	0.202
生意	便當	響亮	招牌	0.446	0.402	0.266	0.352	0.21	0.152	0.212
動作	倒下	明亮	招牌	0.445	0.251	0.289	0.29	0.17	0.083	0.133
商店	倒下	壓克力	招牌	0.444	0.363	0.289	0.256	0.173	0.185	0.106
名聲	特色	商家	招牌	0.444	0.25	0.47	0.345	0.183	0.2	0.238
壓克力	特色	商家	招牌	0.444	0.256	0.47	0.345	0.204	0.185	0.238
動作	倒下	商家	招牌	0.443	0.251	0.289	0.345	0.17	0.137	0.135
動作	生意	牌坊	招牌	0.443	0.251	0.402	0.35	0.189	0.161	0.211
倒下	壓克力	食品	招牌	0.442	0.289	0.256	0.313	0.106	0.131	0.18
名氣	倒下	明亮	招牌	0.441	0.287	0.289	0.29	0.18	0.113	0.133
商店	動作	口碑	招牌	0.438	0.363	0.251	0.257	0.101	0.213	0.12
商店	動作	名聲	招牌	0.437	0.363	0.251	0.25	0.101	0.131	0.196
動作	口碑	明亮	招牌	0.437	0.251	0.257	0.29	0.12	0.083	0.159
麥當勞	壓克力	特色	招牌	0.436	0.347	0.256	0.47	0.22	0.213	0.204
霓虹燈	便當	商家	招牌	0.435	0.396	0.266	0.345	0.231	0.187	0.154
名氣	明亮	商家	招牌	0.435	0.287	0.29	0.345	0.113	0.217	0.158
名聲	麥當勞	明亮	招牌	0.434	0.25	0.347	0.29	0.198	0.136	0.119
倒下	壓克力	明亮	招牌	0.432	0.289	0.256	0.29	0.106	0.133	0.165
商店	口碑	響亮	招牌	0.432	0.363	0.257	0.352	0.213	0.086	0.241
便當	倒下	名牌	招牌	0.431	0.266	0.289	0.38	0.151	0.18	0.172
霓虹燈	生意	便當	招牌	0.431	0.396	0.402	0.266	0.192	0.231	0.21
壓克力	明亮	店家	招牌	0.431	0.256	0.29	0.471	0.165	0.202	0.221
名聲	明亮	名牌	招牌	0.431	0.25	0.29	0.38	0.136	0.193	0.162
口碑	麥當勞	牌坊	招牌	0.43	0.257	0.347	0.35	0.188	0.182	0.153
商店	宣傳	明亮	招牌	0.43	0.363	0.345	0.29	0.216	0.209	0.142
生意	便當	名牌	招牌	0.43	0.402	0.266	0.38	0.21	0.229	0.18
生意	便當	明亮	招牌	0.429	0.402	0.266	0.29	0.21	0.208	0.112
倒下	牌坊	商家	招牌	0.429	0.289	0.35	0.345	0.199	0.135	0.221
看板	便當	牌坊	招牌	0.428	0.47	0.266	0.35	0.235	0.245	0.178
商店	名聲	明亮	招牌	0.428	0.363	0.25	0.29	0.131	0.209	0.136
口碑	麥當勞	明亮	招牌	0.428	0.257	0.347	0.29	0.188	0.159	0.119
商店	牌坊	明亮	招牌	0.428	0.363	0.35	0.29	0.234	0.209	0.133
動作	牌坊	商家	招牌	0.427	0.251	0.35	0.345	0.161	0.137	0.221
倒下	牌坊	響亮	招牌	0.427	0.289	0.35	0.352	0.199	0.205	0.159
商店	倒下	明亮	招牌	0.427	0.363	0.289	0.29	0.173	0.209	0.133
商店	動作	名氣	招牌	0.427	0.363	0.251	0.287	0.101	0.165	0.21
倒下	麥當勞	響亮	招牌	0.427	0.289	0.347	0.352	0.143	0.205	0.213
動作	霓虹燈	生意	招牌	0.426	0.251	0.396	0.402	0.242	0.189	0.192
動作	霓虹燈	商家	招牌	0.426	0.251	0.396	0.345	0.242	0.137	0.187
動作	霓虹燈	倒下	招牌	0.425	0.251	0.396	0.289	0.242	0.17	0.099
倒下	壓克力	名牌	招牌	0.425	0.289	0.256	0.38	0.106	0.172	0.222
牌坊	壓克力	響亮	招牌	0.425	0.35	0.256	0.352	0.195	0.159	0.179
動作	名氣	明亮	招牌	0.424	0.251	0.287	0.29	0.21	0.083	0.113
名氣	麥當勞	牌坊	招牌	0.423	0.287	0.347	0.35	0.212	0.195	0.153
倒下	麥當勞	壓克力	招牌	0.423	0.289	0.347	0.256	0.143	0.106	0.22
商店	宣傳	牌坊	招牌	0.423	0.363	0.345	0.35	0.216	0.234	0.184
口碑	牌坊	明亮	招牌	0.422	0.257	0.35	0.29	0.182	0.159	0.133
壓克力	響亮	食品	招牌	0.422	0.256	0.352	0.313	0.179	0.18	0.141
商店	名氣	倒下	招牌	0.422	0.363	0.287	0.289	0.165	0.173	0.18
生意	便當	牌坊	招牌	0.419	0.402	0.266	0.35	0.21	0.211	0.178
看板	口碑	便當	招牌	0.419	0.47	0.257	0.266	0.181	0.235	0.157
名聲	壓克力	特色	招牌	0.419	0.25	0.256	0.47	0.171	0.183	0.204
便當	牌坊	響亮	招牌	0.418	0.266	0.35	0.352	0.178	0.212	0.159
商店	名聲	倒下	招牌	0.416	0.363	0.25	0.289	0.131	0.173	0.183
霓虹燈	名氣	商家	招牌	0.416	0.396	0.287	0.345	0.208	0.187	0.217
動作	霓虹燈	名牌	招牌	0.411	0.251	0.396	0.38	0.242	0.127	0.247
便當	壓克力	特色	招牌	0.41	0.266	0.256	0.47	0.203	0.175	0.204
便當	牌坊	商家	招牌	0.408	0.266	0.35	0.345	0.178	0.154	0.221
商店	名氣	牌坊	招牌	0.407	0.363	0.287	0.35	0.165	0.234	0.195
倒下	壓克力	響亮	招牌	0.407	0.289	0.256	0.352	0.106	0.205	0.179
牌坊	明亮	食品	招牌	0.405	0.35	0.29	0.313	0.133	0.245	0.17
名聲	牌坊	明亮	招牌	0.405	0.25	0.35	0.29	0.217	0.136	0.133
牌坊	壓克力	明亮	招牌	0.404	0.35	0.256	0.29	0.195	0.133	0.165
商店	動作	壓克力	招牌	0.403	0.363	0.251	0.256	0.101	0.185	0.182
倒下	響亮	名牌	招牌	0.402	0.289	0.352	0.38	0.205	0.172	0.241
生意	牌坊	壓克力	招牌	0.402	0.402	0.35	0.256	0.211	0.201	0.195
霓虹燈	名聲	商家	招牌	0.399	0.396	0.25	0.345	0.206	0.187	0.2
商店	倒下	牌坊	招牌	0.396	0.363	0.289	0.35	0.173	0.234	0.199
倒下	牌坊	壓克力	招牌	0.395	0.289	0.35	0.256	0.199	0.106	0.195
動作	明亮	食品	招牌	0.395	0.251	0.29	0.313	0.083	0.207	0.17
動作	口碑	牌坊	招牌	0.395	0.251	0.257	0.35	0.12	0.161	0.182
名聲	明亮	商家	招牌	0.392	0.25	0.29	0.345	0.136	0.2	0.158
名氣	倒下	商家	招牌	0.389	0.287	0.289	0.345	0.18	0.217	0.135
麥當勞	壓克力	明亮	招牌	0.389	0.347	0.256	0.29	0.22	0.119	0.165
動作	名聲	特色	招牌	0.389	0.251	0.25	0.47	0.196	0.204	0.183
動作	壓克力	特色	招牌	0.388	0.251	0.256	0.47	0.182	0.204	0.204
名氣	倒下	麥當勞	招牌	0.388	0.287	0.289	0.347	0.18	0.212	0.143
生意	壓克力	名牌	招牌	0.387	0.402	0.256	0.38	0.201	0.229	0.222
口碑	便當	明亮	招牌	0.385	0.257	0.266	0.29	0.157	0.159	0.112
麥當勞	牌坊	壓克力	招牌	0.385	0.347	0.35	0.256	0.153	0.22	0.195
霓虹燈	便當	名牌	招牌	0.384	0.396	0.266	0.38	0.231	0.247	0.18
壓克力	明亮	商家	招牌	0.384	0.256	0.29	0.345	0.165	0.185	0.158
商店	名聲	壓克力	招牌	0.383	0.363	0.25	0.256	0.131	0.185	0.171
名聲	明亮	食品	招牌	0.383	0.25	0.29	0.313	0.136	0.165	0.17
商店	名聲	牌坊	招牌	0.382	0.363	0.25	0.35	0.131	0.234	0.217
名氣	牌坊	食品	招牌	0.381	0.287	0.35	0.313	0.195	0.129	0.245
霓虹燈	名聲	名牌	招牌	0.381	0.396	0.25	0.38	0.206	0.247	0.193
霓虹燈	名聲	食品	招牌	0.379	0.396	0.25	0.313	0.206	0.209	0.165
名聲	麥當勞	牌坊	招牌	0.378	0.25	0.347	0.35	0.198	0.217	0.153
壓克力	明亮	名牌	招牌	0.378	0.256	0.29	0.38	0.165	0.222	0.162
名聲	倒下	明亮	招牌	0.378	0.25	0.289	0.29	0.183	0.136	0.133
動作	名聲	明亮	招牌	0.377	0.251	0.25	0.29	0.196	0.083	0.136
倒下	牌坊	食品	招牌	0.377	0.289	0.35	0.313	0.199	0.131	0.245
便當	倒下	牌坊	招牌	0.376	0.266	0.289	0.35	0.151	0.178	0.199
生意	壓克力	明亮	招牌	0.376	0.402	0.256	0.29	0.201	0.208	0.165
口碑	牌坊	響亮	招牌	0.376	0.257	0.35	0.352	0.182	0.241	0.159
名聲	倒下	食品	招牌	0.374	0.25	0.289	0.313	0.183	0.165	0.131
名氣	便當	明亮	招牌	0.372	0.287	0.266	0.29	0.247	0.113	0.112
名聲	倒下	名牌	招牌	0.372	0.25	0.289	0.38	0.183	0.193	0.172
商店	便當	明亮	招牌	0.371	0.363	0.266	0.29	0.227	0.209	0.112
口碑	牌坊	壓克力	招牌	0.37	0.257	0.35	0.256	0.182	0.115	0.195
商店	名氣	壓克力	招牌	0.369	0.363	0.287	0.256	0.165	0.185	0.188
名氣	壓克力	明亮	招牌	0.369	0.287	0.256	0.29	0.188	0.113	0.165
動作	壓克力	明亮	招牌	0.368	0.251	0.256	0.29	0.182	0.083	0.165
名聲	倒下	商家	招牌	0.367	0.25	0.289	0.345	0.183	0.2	0.135
商店	便當	倒下	招牌	0.366	0.363	0.266	0.289	0.227	0.173	0.151
動作	名聲	名牌	招牌	0.366	0.251	0.25	0.38	0.196	0.127	0.193
便當	響亮	名牌	招牌	0.364	0.266	0.352	0.38	0.212	0.18	0.241
口碑	壓克力	明亮	招牌	0.364	0.257	0.256	0.29	0.115	0.159	0.165
商店	口碑	壓克力	招牌	0.363	0.363	0.257	0.256	0.213	0.185	0.115
名聲	倒下	麥當勞	招牌	0.362	0.25	0.289	0.347	0.183	0.198	0.143
動作	倒下	牌坊	招牌	0.361	0.251	0.289	0.35	0.17	0.161	0.199
名氣	壓克力	食品	招牌	0.36	0.287	0.256	0.313	0.188	0.129	0.18
名氣	倒下	壓克力	招牌	0.359	0.287	0.289	0.256	0.18	0.188	0.106
動作	壓克力	名牌	招牌	0.356	0.251	0.256	0.38	0.182	0.127	0.222
商店	牌坊	壓克力	招牌	0.356	0.363	0.35	0.256	0.234	0.185	0.195
口碑	便當	牌坊	招牌	0.355	0.257	0.266	0.35	0.157	0.182	0.178
口碑	倒下	壓克力	招牌	0.353	0.257	0.289	0.256	0.227	0.115	0.106
名氣	倒下	牌坊	招牌	0.352	0.287	0.289	0.35	0.18	0.195	0.199
商店	壓克力	明亮	招牌	0.351	0.363	0.256	0.29	0.185	0.209	0.165
便當	倒下	壓克力	招牌	0.351	0.266	0.289	0.256	0.151	0.203	0.106
牌坊	壓克力	商家	招牌	0.35	0.35	0.256	0.345	0.195	0.221	0.185
名氣	牌坊	商家	招牌	0.349	0.287	0.35	0.345	0.195	0.217	0.221
動作	壓克力	商家	招牌	0.348	0.251	0.256	0.345	0.182	0.137	0.185
動作	口碑	壓克力	招牌	0.347	0.251	0.257	0.256	0.12	0.182	0.115
動作	倒下	食品	招牌	0.346	0.251	0.289	0.313	0.17	0.207	0.131
壓克力	響亮	名牌	招牌	0.346	0.256	0.352	0.38	0.179	0.222	0.241
壓克力	明亮	食品	招牌	0.345	0.256	0.29	0.313	0.165	0.18	0.17
麥當勞	壓克力	響亮	招牌	0.343	0.347	0.256	0.352	0.22	0.213	0.179
商店	口碑	牌坊	招牌	0.34	0.363	0.257	0.35	0.213	0.234	0.182
商店	便當	牌坊	招牌	0.34	0.363	0.266	0.35	0.227	0.234	0.178
動作	倒下	壓克力	招牌	0.338	0.251	0.289	0.256	0.17	0.182	0.106
便當	倒下	響亮	招牌	0.338	0.266	0.289	0.352	0.151	0.212	0.205
動作	生意	壓克力	招牌	0.337	0.251	0.402	0.256	0.189	0.182	0.201
口碑	麥當勞	壓克力	招牌	0.337	0.257	0.347	0.256	0.188	0.115	0.22
名聲	倒下	壓克力	招牌	0.336	0.25	0.289	0.256	0.183	0.171	0.106
口碑	倒下	麥當勞	招牌	0.335	0.257	0.289	0.347	0.227	0.188	0.143
便當	壓克力	明亮	招牌	0.333	0.266	0.256	0.29	0.203	0.112	0.165
口碑	壓克力	響亮	招牌	0.329	0.257	0.256	0.352	0.115	0.241	0.179
商店	口碑	明亮	招牌	0.329	0.363	0.257	0.29	0.213	0.209	0.159
名聲	壓克力	明亮	招牌	0.326	0.25	0.256	0.29	0.171	0.136	0.165
便當	壓克力	商家	招牌	0.325	0.266	0.256	0.345	0.203	0.154	0.185
動作	名氣	牌坊	招牌	0.323	0.251	0.287	0.35	0.21	0.161	0.195
動作	名氣	商家	招牌	0.32	0.251	0.287	0.345	0.21	0.137	0.217
動作	牌坊	壓克力	招牌	0.32	0.251	0.35	0.256	0.161	0.182	0.195
口碑	倒下	明亮	招牌	0.317	0.257	0.289	0.29	0.227	0.159	0.133
名氣	牌坊	壓克力	招牌	0.316	0.287	0.35	0.256	0.195	0.188	0.195
口碑	麥當勞	響亮	招牌	0.314	0.257	0.347	0.352	0.188	0.241	0.213
動作	名聲	商家	招牌	0.313	0.251	0.25	0.345	0.196	0.137	0.2
生意	便當	壓克力	招牌	0.311	0.402	0.266	0.256	0.21	0.201	0.203
名聲	牌坊	商家	招牌	0.307	0.25	0.35	0.345	0.217	0.2	0.221
動作	名氣	食品	招牌	0.307	0.251	0.287	0.313	0.21	0.207	0.129
口碑	便當	壓克力	招牌	0.303	0.257	0.266	0.256	0.157	0.115	0.203
名聲	壓克力	食品	招牌	0.303	0.25	0.256	0.313	0.171	0.165	0.18
動作	霓虹燈	食品	招牌	0.302	0.251	0.396	0.313	0.242	0.207	0.209
動作	牌坊	食品	招牌	0.302	0.251	0.35	0.313	0.161	0.207	0.245
名聲	壓克力	名牌	招牌	0.301	0.25	0.256	0.38	0.171	0.193	0.222
牌坊	壓克力	食品	招牌	0.299	0.35	0.256	0.313	0.195	0.245	0.18
名氣	壓克力	商家	招牌	0.298	0.287	0.256	0.345	0.188	0.217	0.185
便當	壓克力	名牌	招牌	0.297	0.266	0.256	0.38	0.203	0.18	0.222
