				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
瘦身	自卑	豬	肥胖	0.66	0.488	0.444	0.261	0.219	0.139	0.175
討厭	塑身	高血壓	肥胖	0.656	0.266	0.445	0.473	0.083	0.249	0.195
油脂	醜陋	高血壓	肥胖	0.655	0.359	0.389	0.473	0.18	0.229	0.156
油脂	塑身	醜陋	肥胖	0.648	0.359	0.445	0.389	0.237	0.18	0.128
瘦身	油脂	醜陋	肥胖	0.646	0.488	0.359	0.389	0.248	0.161	0.18
塑身	醜陋	吃	肥胖	0.644	0.445	0.389	0.365	0.128	0.205	0.222
油脂	塑身	懶惰	肥胖	0.644	0.359	0.445	0.367	0.237	0.126	0.164
臃腫	油脂	吃	肥胖	0.644	0.461	0.359	0.365	0.139	0.174	0.227
過量	笨重	女人	肥胖	0.642	0.292	0.339	0.396	0.164	0.081	0.141
愛吃	笨重	疾病	肥胖	0.641	0.346	0.339	0.49	0.185	0.2	0.149
醜	塑身	過量	肥胖	0.633	0.312	0.445	0.292	0.177	0.128	0.11
討厭	油脂	塑身	肥胖	0.629	0.266	0.359	0.445	0.122	0.083	0.237
油脂	自卑	高血壓	肥胖	0.627	0.359	0.444	0.473	0.217	0.229	0.202
油脂	笨重	病症	肥胖	0.627	0.359	0.339	0.465	0.163	0.229	0.143
瘦身	自卑	過量	肥胖	0.626	0.488	0.444	0.292	0.219	0.203	0.176
醜	油脂	高血壓	肥胖	0.625	0.312	0.359	0.473	0.145	0.144	0.229
油脂	可愛	病症	肥胖	0.623	0.359	0.264	0.465	0.102	0.229	0.134
塑身	愛吃	自卑	肥胖	0.621	0.445	0.346	0.444	0.162	0.216	0.235
瘦身	油脂	高血壓	肥胖	0.619	0.488	0.359	0.473	0.248	0.223	0.229
瘦身	過量	疾病	肥胖	0.618	0.488	0.292	0.49	0.203	0.232	0.217
瘦身	疾病	噁心	肥胖	0.618	0.488	0.49	0.255	0.232	0.158	0.225
油脂	塑身	高血壓	肥胖	0.615	0.359	0.445	0.473	0.237	0.229	0.195
笨重	病症	豬	肥胖	0.613	0.339	0.465	0.261	0.143	0.092	0.216
瘦身	醜陋	過量	肥胖	0.613	0.488	0.389	0.292	0.161	0.203	0.192
瘦身	油脂	自卑	肥胖	0.607	0.488	0.359	0.444	0.248	0.219	0.217
油脂	懶惰	病症	肥胖	0.606	0.359	0.367	0.465	0.126	0.229	0.229
塑身	可愛	高血壓	肥胖	0.605	0.445	0.264	0.473	0.135	0.195	0.246
瘦身	愛吃	自卑	肥胖	0.604	0.488	0.346	0.444	0.22	0.219	0.235
過量	笨重	病症	肥胖	0.6	0.292	0.339	0.465	0.164	0.189	0.143
瘦身	油脂	可愛	肥胖	0.6	0.488	0.359	0.264	0.248	0.161	0.102
塑身	過量	笨重	肥胖	0.595	0.445	0.292	0.339	0.11	0.207	0.164
討厭	油脂	病症	肥胖	0.595	0.266	0.359	0.465	0.122	0.145	0.229
愛吃	笨重	病症	肥胖	0.594	0.346	0.339	0.465	0.185	0.227	0.143
瘦身	可愛	高血壓	肥胖	0.594	0.488	0.264	0.473	0.161	0.223	0.246
油脂	塑身	可愛	肥胖	0.594	0.359	0.445	0.264	0.237	0.102	0.135
醜	油脂	病症	肥胖	0.592	0.312	0.359	0.465	0.145	0.17	0.229
過量	笨重	疾病	肥胖	0.592	0.292	0.339	0.49	0.164	0.217	0.149
醜	過量	疾病	肥胖	0.59	0.312	0.292	0.49	0.128	0.159	0.217
瘦身	討厭	高血壓	肥胖	0.588	0.488	0.266	0.473	0.166	0.223	0.249
醜	食物	高血壓	肥胖	0.587	0.312	0.417	0.473	0.222	0.144	0.249
醜	笨重	疾病	肥胖	0.585	0.312	0.339	0.49	0.248	0.159	0.149
瘦身	自卑	可愛	肥胖	0.584	0.488	0.444	0.264	0.219	0.161	0.232
醜	過量	病症	肥胖	0.582	0.312	0.292	0.465	0.128	0.17	0.189
瘦身	油脂	笨重	肥胖	0.58	0.488	0.359	0.339	0.248	0.195	0.163
瘦身	醜	油脂	肥胖	0.579	0.488	0.312	0.359	0.186	0.248	0.145
油脂	塑身	自卑	肥胖	0.578	0.359	0.445	0.444	0.237	0.217	0.216
瘦身	討厭	油脂	肥胖	0.577	0.488	0.266	0.359	0.166	0.248	0.122
油脂	塑身	噁心	肥胖	0.576	0.359	0.445	0.255	0.237	0.151	0.095
臃腫	食物	豬	肥胖	0.575	0.461	0.417	0.261	0.118	0.235	0.21
塑身	愛吃	笨重	肥胖	0.575	0.445	0.346	0.339	0.162	0.207	0.185
瘦身	醜	過量	肥胖	0.575	0.488	0.312	0.292	0.186	0.203	0.128
瘦身	愛吃	笨重	肥胖	0.573	0.488	0.346	0.339	0.22	0.195	0.185
塑身	自卑	豬	肥胖	0.573	0.445	0.444	0.261	0.216	0.186	0.175
油脂	醜陋	病症	肥胖	0.572	0.359	0.389	0.465	0.18	0.229	0.232
塑身	自卑	可愛	肥胖	0.57	0.445	0.444	0.264	0.216	0.135	0.232
油脂	健康	笨重	肥胖	0.561	0.359	0.426	0.339	0.234	0.163	0.165
健康	笨重	豬	肥胖	0.559	0.426	0.339	0.261	0.165	0.209	0.092
塑身	笨重	豬	肥胖	0.559	0.445	0.339	0.261	0.207	0.186	0.092
瘦身	過量	笨重	肥胖	0.557	0.488	0.292	0.339	0.203	0.195	0.164
醜	油脂	塑身	肥胖	0.556	0.312	0.359	0.445	0.145	0.177	0.237
醜	笨重	病症	肥胖	0.555	0.312	0.339	0.465	0.248	0.17	0.143
臃腫	病症	豬	肥胖	0.554	0.461	0.465	0.261	0.181	0.235	0.216
油脂	笨重	女人	肥胖	0.553	0.359	0.339	0.396	0.163	0.237	0.141
醜	油脂	健康	肥胖	0.553	0.312	0.359	0.426	0.145	0.165	0.234
瘦身	油脂	噁心	肥胖	0.545	0.488	0.359	0.255	0.248	0.158	0.151
油脂	懶惰	健康	肥胖	0.545	0.359	0.367	0.426	0.126	0.234	0.247
塑身	笨重	噁心	肥胖	0.539	0.445	0.339	0.255	0.207	0.095	0.198
油脂	懶惰	女人	肥胖	0.537	0.359	0.367	0.396	0.126	0.237	0.221
油脂	塑身	笨重	肥胖	0.535	0.359	0.445	0.339	0.237	0.163	0.207
醜陋	過量	病症	肥胖	0.534	0.389	0.292	0.465	0.192	0.232	0.189
瘦身	笨重	噁心	肥胖	0.532	0.488	0.339	0.255	0.195	0.158	0.198
油脂	塑身	愛吃	肥胖	0.531	0.359	0.445	0.346	0.237	0.22	0.162
食物	自卑	豬	肥胖	0.531	0.417	0.444	0.261	0.206	0.21	0.175
討厭	油脂	健康	肥胖	0.53	0.266	0.359	0.426	0.122	0.165	0.234
愛吃	笨重	女人	肥胖	0.522	0.346	0.339	0.396	0.185	0.233	0.141
油脂	可愛	高血壓	肥胖	0.518	0.359	0.264	0.473	0.102	0.229	0.246
瘦身	油脂	豬	肥胖	0.517	0.488	0.359	0.261	0.248	0.139	0.203
油脂	自卑	可愛	肥胖	0.516	0.359	0.444	0.264	0.217	0.102	0.232
食物	笨重	豬	肥胖	0.515	0.417	0.339	0.261	0.199	0.21	0.092
油脂	高血壓	女人	肥胖	0.514	0.359	0.473	0.396	0.229	0.237	0.247
醜陋	過量	疾病	肥胖	0.513	0.389	0.292	0.49	0.192	0.249	0.217
笨重	疾病	噁心	肥胖	0.513	0.339	0.49	0.255	0.149	0.198	0.225
瘦身	醜	笨重	肥胖	0.509	0.488	0.312	0.339	0.186	0.195	0.248
瘦身	油脂	愛吃	肥胖	0.505	0.488	0.359	0.346	0.248	0.22	0.22
臃腫	油脂	豬	肥胖	0.503	0.461	0.359	0.261	0.139	0.235	0.203
臃腫	健康	豬	肥胖	0.502	0.461	0.426	0.261	0.202	0.235	0.209
自卑	可愛	高血壓	肥胖	0.501	0.444	0.264	0.473	0.232	0.202	0.246
塑身	吃	笨重	肥胖	0.501	0.445	0.365	0.339	0.205	0.207	0.235
油脂	塑身	吃	肥胖	0.499	0.359	0.445	0.365	0.237	0.227	0.205
油脂	笨重	豬	肥胖	0.499	0.359	0.339	0.261	0.163	0.203	0.092
醜	健康	過量	肥胖	0.498	0.312	0.426	0.292	0.165	0.128	0.239
醜	健康	笨重	肥胖	0.498	0.312	0.426	0.339	0.165	0.248	0.165
塑身	吃	可愛	肥胖	0.498	0.445	0.365	0.264	0.205	0.135	0.235
討厭	油脂	高血壓	肥胖	0.498	0.266	0.359	0.473	0.122	0.249	0.229
油脂	愛吃	病症	肥胖	0.494	0.359	0.346	0.465	0.22	0.229	0.227
健康	笨重	噁心	肥胖	0.492	0.426	0.339	0.255	0.165	0.165	0.198
油脂	健康	噁心	肥胖	0.49	0.359	0.426	0.255	0.234	0.151	0.165
健康	過量	笨重	肥胖	0.489	0.426	0.292	0.339	0.239	0.165	0.164
笨重	噁心	病症	肥胖	0.489	0.339	0.255	0.465	0.198	0.143	0.229
油脂	醜陋	吃	肥胖	0.483	0.359	0.389	0.365	0.18	0.227	0.222
食物	自卑	可愛	肥胖	0.483	0.417	0.444	0.264	0.206	0.204	0.232
油脂	愛吃	自卑	肥胖	0.476	0.359	0.346	0.444	0.22	0.217	0.235
油脂	愛吃	笨重	肥胖	0.476	0.359	0.346	0.339	0.22	0.163	0.185
油脂	健康	可愛	肥胖	0.47	0.359	0.426	0.264	0.234	0.102	0.243
油脂	噁心	病症	肥胖	0.47	0.359	0.255	0.465	0.151	0.229	0.229
油脂	自卑	豬	肥胖	0.468	0.359	0.444	0.261	0.217	0.203	0.175
討厭	食物	高血壓	肥胖	0.467	0.266	0.417	0.473	0.191	0.249	0.249
醜	塑身	笨重	肥胖	0.463	0.312	0.445	0.339	0.177	0.248	0.207
食物	可愛	高血壓	肥胖	0.454	0.417	0.264	0.473	0.204	0.249	0.246
塑身	過量	豬	肥胖	0.453	0.445	0.292	0.261	0.11	0.186	0.248
醜	油脂	笨重	肥胖	0.453	0.312	0.359	0.339	0.145	0.248	0.163
瘦身	過量	豬	肥胖	0.451	0.488	0.292	0.261	0.203	0.139	0.248
塑身	吃	豬	肥胖	0.442	0.445	0.365	0.261	0.205	0.186	0.237
油脂	笨重	噁心	肥胖	0.441	0.359	0.339	0.255	0.163	0.151	0.198
臃腫	吃	豬	肥胖	0.439	0.461	0.365	0.261	0.174	0.235	0.237
油脂	塑身	豬	肥胖	0.438	0.359	0.445	0.261	0.237	0.203	0.186
油脂	吃	笨重	肥胖	0.436	0.359	0.365	0.339	0.227	0.163	0.235
油脂	病症	豬	肥胖	0.436	0.359	0.465	0.261	0.229	0.203	0.216
油脂	吃	可愛	肥胖	0.423	0.359	0.365	0.264	0.227	0.102	0.235
笨重	女人	噁心	肥胖	0.422	0.339	0.396	0.255	0.141	0.198	0.229
油脂	愛吃	女人	肥胖	0.411	0.359	0.346	0.396	0.22	0.237	0.233
醜	過量	笨重	肥胖	0.403	0.312	0.292	0.339	0.128	0.248	0.164
油脂	健康	豬	肥胖	0.399	0.359	0.426	0.261	0.234	0.203	0.209
吃	笨重	豬	肥胖	0.399	0.365	0.339	0.261	0.235	0.237	0.092
醜	食物	笨重	肥胖	0.399	0.312	0.417	0.339	0.222	0.248	0.199
自卑	過量	豬	肥胖	0.398	0.444	0.292	0.261	0.176	0.175	0.248
油脂	女人	噁心	肥胖	0.393	0.359	0.396	0.255	0.237	0.151	0.229
食物	笨重	噁心	肥胖	0.391	0.417	0.339	0.255	0.199	0.223	0.198
過量	笨重	豬	肥胖	0.388	0.292	0.339	0.261	0.164	0.248	0.092
過量	病症	豬	肥胖	0.365	0.292	0.465	0.261	0.189	0.248	0.216
油脂	吃	豬	肥胖	0.316	0.359	0.365	0.261	0.227	0.203	0.237
健康	過量	豬	肥胖	0.283	0.426	0.292	0.261	0.239	0.209	0.248
