				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
力量	人	盲從	群眾	0.35	0.268	0.316	0.303	0.214	0.176	0.147
力量	無知	人群	群眾	0.347	0.268	0.347	0.381	0.204	0.223	0.222
遊行	大家	盲從	群眾	0.339	0.366	0.281	0.303	0.164	0.239	0.207
力量	人群	掌聲	群眾	0.337	0.268	0.381	0.317	0.223	0.182	0.225
力量	人群	圍毆	群眾	0.335	0.268	0.381	0.262	0.223	0.143	0.211
力量	喧嘩	人	群眾	0.334	0.268	0.255	0.316	0.127	0.214	0.163
力量	活動	圍毆	群眾	0.332	0.268	0.413	0.262	0.23	0.143	0.238
選舉	圍毆	人	群眾	0.326	0.382	0.262	0.316	0.204	0.216	0.214
力量	意見	喧嘩	群眾	0.314	0.268	0.34	0.255	0.2	0.127	0.222
力量	無知	大家	群眾	0.31	0.268	0.347	0.281	0.204	0.204	0.177
力量	大家	喧嘩	群眾	0.305	0.268	0.281	0.255	0.204	0.127	0.167
抗議	力量	人群	群眾	0.304	0.337	0.268	0.381	0.214	0.246	0.223
大家	喧嘩	個人	群眾	0.298	0.281	0.255	0.374	0.167	0.24	0.205
大家	民意	盲從	群眾	0.296	0.281	0.362	0.303	0.201	0.207	0.242
抗議	力量	盲從	群眾	0.286	0.337	0.268	0.303	0.214	0.232	0.176
力量	大家	個人	群眾	0.285	0.268	0.281	0.374	0.204	0.194	0.24
力量	熱鬧	大家	群眾	0.284	0.268	0.314	0.281	0.141	0.204	0.234
大家	掌聲	個人	群眾	0.281	0.281	0.317	0.374	0.242	0.24	0.21
力量	圍毆	人	群眾	0.275	0.268	0.262	0.316	0.143	0.214	0.214
力量	大家	盲從	群眾	0.265	0.268	0.281	0.303	0.204	0.176	0.207
熱鬧	大家	個人	群眾	0.247	0.314	0.281	0.374	0.234	0.249	0.24
力量	大家	掌聲	群眾	0.237	0.268	0.281	0.317	0.204	0.182	0.242
